asv	SRR2085804	SRR2085805	SRR2085806	SRR2085807	SRR2085813	SRR2085814	SRR2085819	SRR2085820	SRR2085821	SRR2085822	SRR2085827	SRR2085828	SRR2085831	SRR2085832	SRR2085833	SRR2085834
8302be60575fa538d6a7f8afbe488318	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	4
bc1d5dc8404f5294902e88b0e3a1ed00	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0
119c7136c64a50458f54f1e4aa82dc84	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0
c1820a3a1737a7545084f5af9a66923f	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0
6c0243def43bc52966976fb40726a679	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0
aa9e544f042db057d38cd36e6bae0ccf	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0
6091481018e5c27b976f3070889f4841	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0
24076675a896596c1fdd49fc72ac6daf	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0
6b2ef19ff70c06e38f476e011ca3618a	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0
d2461f99e5cf0497a38f719ac6ca5813	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0
b2164e8b95ed84e8673e5a0e724c5c2a	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0
7f374a9aa77008a69bc7d93af2db7236	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0
0163dc94b3eb8fa993bf6c5800e5f255	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0
85c03e100612ee9fd6f337acdbb1d5be	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0
df0aaa5125012d8c982899502e1b1dce	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0
102dfd2a0eab67bb8f46c093b9cb7302	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0
18a35c1f6f6180ef1a87561a3ea38567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
2ede41543e6ca8b7f3326e3e0d120189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0
6c75096a385bf2f801f96869ff548459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
1d683171c25a677592f66b425a387f0e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
746dbced79a604824cc8bda500adb4de	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
9d4e9afa5a122c09e8917005d07145aa	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5
bfe0158a06d77fd2811b4082b5cbf38c	4	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
c70552c91d74986dc63d400a4ff821c5	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eaeac320bae505b52cfa40f99f1f5804	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
abb69063ccc8ec1619c6e158e8ce1f05	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
da39d193d10d64f0ef0861d47752fa07	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c949fd8d1a728d1142d6f5dd7b379a7b	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9b354aec301ff710e043faaf12b92bc7	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	2
2db093149bb49098363ff0d9506fa966	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aea6a235df2601179b7b8edac6727770	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
de4566da78dee8e79d0584ebb23b4d04	0	0	4	0	0	0	0	0	0	7	0	0	0	0	0	0
997a475bb4701849124e9d1bb8d51d14	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
241e41b64048226463f4ee311dd15dfa	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
ab62641de4b21bcbce213744fff3abb7	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0
53f1f8b81ac17b570f0e7a4e8c13a9fe	0	0	2	0	0	0	0	0	9	0	0	0	0	0	0	0
b49b9ec05407ad881bbcbfefc0195057	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
c70de8b172d621f515606fb30208ee49	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
046066bf8af457663c73bfae7f7d93b1	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
1f11a97f9a772a21fcd1d729aa29e901	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
59495f86a6104cf7e973b7afc8228ad3	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
509014364c5eaf083839df9b4715bf52	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
49547e89c553fe61e5ee6bd624fa767e	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
2e2aa1fc9a8fa104ce930cd795ce7b59	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
7cb9dcebc7650f12fd075a82b038c4c7	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
8e57c8324a21d90f8a995c1077d4171e	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
4dbe7b4442aacc8ace70129ec08bd7a9	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
0d9c7a3bcdfe4d819aaf75fae0a8bdda	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
23fcd3fbc24c3cccf85b61858280ac9a	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
c035f48c10a245cddfcc75ed6d59ffee	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
58b304ab68027e7828a73bc57ea83e32	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
faf7d45ebedd5950a5724dad3f2c8f5c	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0
59be928a4cdbed98f3bae89a7cee93c9	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0
d286e452912fddb7af1bb33e4f8994f3	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0
874928037ac4b1e95779fb6d088acd50	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
e4acd558a2fd96f94b65d5581a74c300	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
751ee3400e28ace78e00f6881f86be6d	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
bd987c4a3731a7941099805a9c6fade2	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
1cc725f4659c4c10c61004a66daa4c16	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0
f06c97f9b77d6a596c036e3e2595670c	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0
f6aabd572de16a0a8a46861cc5a62c56	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0
4416281762a7b10e97f8bd62db8b9ac5	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0
9c8a3543a91d83ee38ccf916225b4393	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0
70ef99fe60f14536cc6a077c97eee2b6	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0
44aaba95a7bda64eb609e95fcaa31d15	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0
274bf90b0080ee6474515375812de10e	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0
88d7aff3a567a5a2c7a4ebd00335212b	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0
094aeea585d6d427d5b140a8695fc4af	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
ecd98a9c8e72853fbf49dacc4fe9c119	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
d1cf02b597e15977bf1f1c3f44a7d6c6	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
8d95503823e3ff7744c0e0302bedceaf	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0
da284703d4c90c24ebe69025f436b4c4	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0
c2a783e1814d4b0f712700713b6ec4c7	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0
ef6135cddd36f28807897d52d95c5465	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0
b773ce1f498a9cf8f1e79be1bc627569	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0
11343ccf2953e816e447d5c1b63438c9	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0
cd0343f0032c4a7380c49b73c6e60989	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0
037d3c4a7f2db54c8b5c972eb1354625	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0
ea0450de0b2ebd3e5ba60e4295c8d58d	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0
6550f7f7ed706976bf55a42b3f8f2101	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0
ab62e4b6529f243394862e8821d5171f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
aa92d8fe05a1880e3a42c064ea4849e0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0
c355ae129257cf7dcf40ea5a2c2a4d53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
92d8f066ba5dc8b3df5f41cec19b2ac3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
64595488fa0eb440ee55ad8211d905c4	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ee971e85276b123be99c21fa01016ce1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f052aa188ce14b91da6f452642269b9d	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3ab27bea90289923126567abff044430	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d5b75dd8808e768b5cd3e3dcf6d259bb	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eb9e5e1b954139e7ee0952ab7bb69f1f	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	0
6b6d66d51f20776bf654ad36dc04deb8	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9c96ef4fb93712ddae976662c71cccae	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0
57681f6e063bf9c0fb876685f8b449c5	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b8691f074508a187f77fa3af11809729	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3954cd490c9cf620c0a459df3b254665	0	2	0	0	0	0	8	0	0	0	0	0	0	0	0	0
f6e158b516d3f7d0340263fde78adb89	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
572fba2597edb0a44f2ce38617009001	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
2c8d6e2a97fc6f97676aedf1c9940d71	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
0ff3011e6078f18f994a8bb78006f133	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
c9a7cbe078aaa8f3d7a604a8505337fe	0	0	4	0	0	0	0	0	0	0	6	0	0	0	0	0
79b51ec88eb740df4c210fd167475f29	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
3a61cd35c3813969df711432dbd84317	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
bbee29dcd8192049ab4f083d6a75e003	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
3814901e0cb13d192ad2fc662adbcd93	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
e0fc5bec0b9d00e9beac54903f1072ff	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
1480a9305523729728236b51d7eb050b	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
0f632ddf1b1270c8412c3654ea16a319	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
8ed06ab6b808fe9f75a52b9bd52abf18	0	0	0	0	4	0	0	0	6	0	0	0	0	0	0	0
14336845f2f4ec5b6be8d6bde43d8a38	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
037c94992a5f98f2b7f58dd6d22c2a4d	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
ac440816a29f02ea4ffb9edc31eaf67e	0	0	0	0	0	7	0	0	0	0	0	0	0	3	0	0
c341dbd462157d500ff81a211538fa13	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
f44532004cfc23b0cccf8e8445d19218	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
45d730524038e388d130faf14c30acbc	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
3c3ff8b8f69665ed9c4283f55c6ad356	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	6
bf492598a7cade7f2f15f3a9b6fa7d08	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
114cef187bae98e254303d10d3c0d36c	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
4ad6182f575931b9263a3d1a04eb34cd	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
bf74ccf734cb7bee68095b07fde974e4	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
11fc3201bfc1ee7ff1198df42e2400b2	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
b14a0ec4d4e78655ce5953d919f5ebde	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
d5d299c6dbd6cf65c6d54b9d9c75aac2	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
4d44677666e41c38c23e7d54c6cdffda	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
dd6b6435daca8e15c7e900aed29463a8	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
36a79e05a9eead3d55946861a0085727	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
e23d6a01d0345eb49157596433575e53	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
7f2c9a507e528739eec54cb4ab8bb35a	0	0	0	0	0	0	0	2	0	8	0	0	0	0	0	0
a64e0a73c60413923440c232b2d4b50e	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0
ece0de486c842700504300b77527f88a	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
dbca257e49f89edabb3654dd0d673141	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
1e79b49da326423e72ec036995d759bf	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
e7e20eb50470185d591efd48619f28be	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
b14acac416259e3a17ccb1553cba4f3a	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
6bfe3ba8be37d14d90247ff3c1fa556e	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
a30c231cff4b10ff3471552079cf8ab0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
61bdaf608c7f29b4984bbb5d5324c24f	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
132b7fc7712d1265956603182fcc5248	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
7e65a44436f53d052c4be1cd1fcdc1c1	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
909b3169b5fea47d98f64a8bdbc82689	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0
36c5b3aeb4f98050a21b13d0f80dbad6	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
487dbb4a8f61d860dc3fce46bea7168e	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
cf499090e338763d4eb97578d1f540d8	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
8d4cae50cd2899ef03f55b5f19aabb7f	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
0181a14607781e6bd01754b81bb7cafa	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0
661d76f5e21cef9d057b19f1861b7e14	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
475e7b6dfac00c66e55c7cfdc94276a3	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
d51d24c5717a3664f80f265ad2af856c	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0
e5aea379dad38f1812ae2899650ad19b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
7a28f5bf53a691928de183a540a33fd5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
f3ff4ff667d4d8bd16a330603d98cc10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
500e48d04b25d9fc42407fc34b6daca5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
d871aa556b5be85a5ca4a3310738b77c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
8cebde81f820195b0a5764bb237f0cc0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
73a1e5a153a95dc105bd5fd3239867c9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
b5d165355b51b19eb06eaa3ab10f0ff3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
44e4ec84ffecbd0ad56627f4fa86eb4d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
c68040b51ff0e8afca1d18aa68ed9981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
e44a2996715ab16c9c084712d354c88b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
01226b50a9c0ff6befaa604a5284f4ec	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
fc91caa72ddc91717c6d67af793a0940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
44d36e64713f0b867e19c32032b628b1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
072e24a3cf60d94f0370fa23ef2a82e1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e230a1270636808916746eb7902b6035	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ac9380136a06bf9f1a72b22a0c2a83e1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ed98cb01647dfbaf0d50ef16732c0b44	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00ff357583f57327e0aa326bf8954192	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69dd6eda937985e6a8690881b9c6a764	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ee1433d2f0845de79cad8f870e282fbf	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
304cbfc2972635d80f464a1139522985	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c59d977967d4589e47e4fe415f2580eb	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2dd6e6131b8c7cc5ac0cd84565e442fa	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8a0b2199a5402fb72e3b9780cc45f166	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6bad9a62292570a2580a2f16ac64df22	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d9dd5ec8d7a3bcd20b87822f7a879385	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9ee56a42ea3ae3963e0b28a6d3ebe851	0	5	0	0	0	0	0	0	0	0	0	0	0	0	4	0
d823fbdf5621337d193c2ba0adcbac9b	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
41c58272f8c47981ac37f55cd3bb366b	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
bf509296dd62b7350d77f961c3a1e385	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
d254a80331c086e54d07eafa0c817218	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
3369482864ecf3267808c8d2c3873e76	0	0	4	0	5	0	0	0	0	0	0	0	0	0	0	0
b7c6814221348b8ec35a43034daf8e55	0	0	5	0	0	0	0	0	4	0	0	0	0	0	0	0
e8ad727b2f604a227e9e0c2bc41a0909	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
3917d792b263d3422c2730fa56c8156c	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
711607efbfbfdb3a0a24e921615651fc	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
269b5521df2bf1c58e602599c8ea983b	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0
38e97da1ffd8359fe59841c5299fe2c7	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
183172c58ee6b0d0b189d1477f41b47c	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
f0c2d6b908098a8151aa2a75c908a34a	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
76fb0d0e7eea0bba06c475867da8973c	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
11e0442ba0c7ac59a80d228030f2b1c1	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
66bb34adc728f72abc129e7ed17f115e	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
15ba09e70a5181949271cbb6be27e6fa	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
a44438db24fab3bcf1053c1f92a2e033	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
28821209cab9aa85c18edff5bd5ff5c2	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
50320dd168fc6881592a5dc76fced5f5	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
c2881e1f36e4658bf07dfffa34b3c59b	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
8c3be652ec344eae8e7f88bfe9e70b0b	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
433f1a765eae78ffe6983f6b7e7c7ab0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
77c01ac7894ecf2525117e6a01b539d7	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
d8f451d3c202420efdc0ae6205f5d4c6	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
7b895b4828dbe3ea3860b311298fc0ab	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
2cc1835ffe7d8ef51aa5b8388ed68391	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
6af73959f783f774800ddcf50f390410	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
9060234b77f192f66662c4649de0901b	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0
57ed298e43bdfad68bd83706c1c72beb	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
d370f819e630329be35c9d7ee281fb77	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
8bc317552369a510c9ea0b5fc4c906f0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
5c88f587a91141783c27a838ad71823a	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
e4b92cbc1780a5d2f9fac381a2f0748d	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
71511d553ad9d95f562a47fa76c06de5	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
8f286a315a97aa6ed62ebac81ef6c1df	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
936c7105f9a11d2f111ee21decbc6cac	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
f1573c2b1226912c3d9e8e0de84b8b81	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
a6522d7a457aa0efe836858ac569a096	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
1098156fc5c8e73e266afc7235e85302	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
d3ba5e761b5f9711ab32d1d7336284b9	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
9717919c9fd316cb2909a60be2841e05	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
e18da6e1e042dd9eea58276d48ced209	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
e9e245f543b8fe6fc5ae4478f20600bf	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
996191134fb69d77bb822afb857870ab	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
4650c41817aaaa6dcbb737c19fc758f9	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
c85007dc4028581e17e27cd12f9590f4	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
58514497216346763715e4a676f03a81	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
6d2bffee9a861784ec5e372b251a028f	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
dde2c25883fe491c1f9d7128c28c9438	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0
a7582f5d52827b8ab083d300fac6a52d	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
47bc74cef465b0912d0fc074ddc41387	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0
3aa19a39f7ee8906a800101bad1f8153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
228d5905c1b8b002225089a02089a073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
96996a42c69e8d42d4f153a635079c67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
3421f5e65dd7897a6dd269adbb7017cb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0
10a154ca660fed56aee90318a98824aa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
f2e27419ebaec2ee6c4a300a948e6b6e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
62504f14071842e68635c5c4fab844d8	4	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
4ad56a6fa9037dad48badf4694db2044	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9515a103090bae0abb7cdf1db0614cd8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2a96e5364c4b7a0963dfb2a1f98d33f1	4	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
d5548908bca953e58ab419667faaae54	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
90befdb37d3977faac972bb3351f1614	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
679836682062d5c557b25efb609e6f74	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3
794432ece24e12ba00ddeec76a4933cc	3	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
24b994083069a9fcc06fa966a4119b14	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a5e1991d9b071ce586149c4059ec61b0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8e29b5f9cc9389520dd6aac4b25f33f5	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
44fb6d75d83f7a4c95c4aab0a5d29b2e	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cdc475b71b2e48a02d3b0fda4eb3d2bd	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9b356db716d978195f84601028cdd64e	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e76f94da64763f3abdfa847f82c6b788	0	6	0	0	0	0	0	0	2	0	0	0	0	0	0	0
86f016d931c3b245e97a5d13bd4a8025	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
38e582fc32f627b970a14bf9ca7b2523	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8653825b7e59aad3207ec0bfaa6db0a2	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
4ec03693a595d98e2a969fe949dd444e	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
f5bbea8b4a14356c51209c68057ead52	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
9f21d828d20f6126a4f05cc066b61a99	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
bf037b39bea9dea7d13f58541cd02e28	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
dedab9a0be92b41521e6ad06ca188f9d	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
3be4d5766adf08d378017c783275454e	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0
