asv,domain,domain_conf,phylum,phylum_conf,class,class_conf,order,order_conf,family,family_conf,genus,genus_conf
2d271feff670bdce3c527368a6c6234d,Bacteria,1,NA,0.63,NA,0.63,NA,0.55,NA,0.55,NA,0.55
f8493eea159bac64ab6744da63e633cb,Bacteria,1,Bacteroidetes,0.82,NA,0.77,NA,0.77,NA,0.54,NA,0.32
3d253f48a699137589807f7513f6e7fb,Bacteria,1,Bacteroidetes,0.95,NA,0.48,NA,0.48,NA,0.46,NA,0.43
8d740027237572a45ff47f94d810d1ce,Bacteria,1,Firmicutes,0.96,NA,0.72,NA,0.72,NA,0.65,NA,0.22
a8b2ff70ab76cb952c0096b939deb1a0,Bacteria,1,NA,0.67,NA,0.64,NA,0.64,NA,0.6,NA,0.25
b8a4ca39a6b9aaa25e2dd2fa5985b230,Bacteria,1,NA,0.67,NA,0.57,NA,0.33,NA,0.28,NA,0.28
f8c4e73ded268fb008f00f8ccea100c6,Bacteria,1,Bacteroidetes,0.98,NA,0.58,NA,0.58,NA,0.57,NA,0.24
bf158750f17d588c88705520ca499399,Bacteria,1,Firmicutes,0.98,Clostridia,0.97,Clostridiales,0.97,Lachnospiraceae,0.96,NA,0.65
373ea348efcd462c8c8773ce39e3a333,Bacteria,1,Firmicutes,1,Negativicutes,0.97,Selenomonadales,0.97,Acidaminococcaceae,0.97,Acidaminococcus,0.97
6edb27d28ef57134bfc813339fa9093a,Bacteria,1,Tenericutes,1,Mollicutes,1,Anaeroplasmatales,1,Anaeroplasmataceae,1,Asteroleplasma,1
823a827ddb8d327a4b5ee5e040cbc563,Bacteria,1,NA,0.39,NA,0.39,NA,0.18,NA,0.17,NA,0.17
bae987afa8e5a93011396d973cc362a1,Bacteria,1,Bacteroidetes,1,Bacteroidia,0.99,Bacteroidales,0.99,Prevotellaceae,0.99,Prevotella,0.88
e94469bdaf8fbd855394ecf42df7c70b,Bacteria,1,Bacteroidetes,1,NA,0.73,NA,0.73,NA,0.46,NA,0.42
ce21b3ec1079db748583d546cc5ac4ef,Bacteria,1,Firmicutes,0.93,Clostridia,0.92,Clostridiales,0.92,Clostridiaceae 1,0.88,Sarcina,0.86
913d625a5d91a751295c97f08ac72248,Bacteria,1,NA,0.67,NA,0.67,NA,0.63,NA,0.63,NA,0.2
96bb60613d249f5dd36f5851791d1d5b,Bacteria,1,Actinobacteria,0.84,Actinobacteria,0.84,Coriobacteriales,0.84,Coriobacteriaceae,0.84,NA,0.77
526c57f731bb5ff9e7251795d485d1da,Bacteria,1,Bacteroidetes,0.99,Bacteroidia,0.95,Bacteroidales,0.95,Prevotellaceae,0.93,NA,0.57
7d643cc8176348b1169b12152535ce87,Bacteria,1,Firmicutes,0.86,Clostridia,0.82,Clostridiales,0.82,NA,0.78,NA,0.68
858b26b6589d92fe6e37f4627fdffcc2,Bacteria,1,Firmicutes,0.92,Clostridia,0.91,Clostridiales,0.9,NA,0.47,NA,0.2
aa9fa63a13ba428020b0d749ff6fc66b,Bacteria,1,NA,0.61,NA,0.61,NA,0.6,NA,0.6,NA,0.42
9f1093fdef2f968d8c310023dcfc1a28,Bacteria,1,NA,0.78,NA,0.78,NA,0.78,NA,0.78,NA,0.76
d8e1d567355699b587a8bbee56f21265,Bacteria,1,Bacteroidetes,0.95,Bacteroidia,0.8,Bacteroidales,0.8,NA,0.79,NA,0.77
3b1b66b4003d92a4e5c57cb0f041b382,Bacteria,1,NA,0.75,NA,0.32,NA,0.32,NA,0.3,NA,0.18
263a39d781934619325e1c59f6f0fcf8,Bacteria,1,Bacteroidetes,0.89,NA,0.5,NA,0.5,NA,0.32,NA,0.12
b05d2da22f2e7328653b03c8258d4eca,Bacteria,1,NA,0.49,NA,0.49,NA,0.49,NA,0.49,NA,0.49
27225ce87a9c72313be9f79fd8c9c5bc,Bacteria,1,Bacteroidetes,1,Bacteroidia,0.91,Bacteroidales,0.91,NA,0.63,NA,0.63
e2452c6b18907032507aab533996e95e,Bacteria,1,Firmicutes,0.96,Clostridia,0.96,Clostridiales,0.96,Lachnospiraceae,0.91,NA,0.42
2ee9f4f333bf2a87b985edb8af5005d8,Bacteria,1,NA,0.57,NA,0.57,NA,0.57,NA,0.49,NA,0.49
2175e71a06157cb618ee98908046555d,Bacteria,1,Firmicutes,0.89,Clostridia,0.88,Clostridiales,0.88,Ruminococcaceae,0.86,NA,0.37
a565dc603d9e2f3d61d5d87a543a6da3,Bacteria,1,NA,0.58,NA,0.27,NA,0.27,NA,0.27,NA,0.25
d599a0e89ffaa4b98079513edad8554c,Bacteria,1,Firmicutes,1,Clostridia,1,Clostridiales,1,Lachnospiraceae,0.98,NA,0.6
5222f2f05e23fb9897881217430c8aa8,Bacteria,1,NA,0.73,NA,0.73,NA,0.72,NA,0.72,NA,0.55
dab7008c7bc8ac5afdede898d0939715,Bacteria,1,Bacteroidetes,0.83,NA,0.77,NA,0.77,NA,0.71,NA,0.46
5217b9d6f8d03db32945fc585b2e1d0a,Bacteria,1,NA,0.37,NA,0.36,NA,0.36,NA,0.21,NA,0.11
3075486800d2a9462f35adceb85c19f6,Bacteria,1,NA,0.74,NA,0.5,NA,0.5,NA,0.37,NA,0.35
651b94581c9c3479bdc8c0bac481f2e1,Bacteria,1,Bacteroidetes,0.9,NA,0.17,NA,0.17,NA,0.17,NA,0.17
44486cb57cfe30b977013aef4b4027db,Bacteria,1,NA,0.59,NA,0.35,NA,0.31,NA,0.27,NA,0.13
b80d592f87b7ea8ccfc8aba3d2ff2cdb,Bacteria,0.99,NA,0.53,NA,0.24,NA,0.24,NA,0.24,NA,0.13
824a7f2a11fb4a5c30e0ec417f852a62,Bacteria,1,NA,0.5,NA,0.42,NA,0.29,NA,0.25,NA,0.2
50665501f98ca2768eea4e65eab05dda,Bacteria,1,NA,0.36,NA,0.35,NA,0.35,NA,0.04,NA,0.04
6b5617651fe912e93dd9013ddf1c8d25,Bacteria,1,Bacteroidetes,0.95,NA,0.67,NA,0.67,NA,0.63,NA,0.29
d54fffdc3f9b4846cb6c7568f67cab26,Bacteria,1,Firmicutes,0.97,Clostridia,0.96,Clostridiales,0.96,Lachnospiraceae,0.94,NA,0.78
9e7c7c2200fbef5e3093c61795ce3595,Bacteria,1,Actinobacteria,0.97,Actinobacteria,0.97,Coriobacteriales,0.92,Coriobacteriaceae,0.92,Olsenella,0.85
3ff986bc3d2521d0c421e7d65c0cf300,Bacteria,1,NA,0.48,NA,0.48,NA,0.46,NA,0.45,NA,0.43
afab81534a6aeba37b76a1b3c116122d,Bacteria,1,Firmicutes,1,Negativicutes,1,Selenomonadales,1,Veillonellaceae,0.98,NA,0.6
67f0774092304fcd877e9003f83a3b2c,Bacteria,1,NA,0.63,NA,0.54,NA,0.22,NA,0.11,NA,0.11
9356ec862069f73865e8fa768115c128,Bacteria,1,Firmicutes,0.97,Bacilli,0.84,NA,0.5,NA,0.37,NA,0.3
d81471ddaec960a115a32afb5322eb4a,Bacteria,1,Firmicutes,0.95,Clostridia,0.95,Clostridiales,0.95,Ruminococcaceae,0.88,NA,0.29
583db5e4e47bf639a91bd780abe1f387,Bacteria,1,NA,0.2,NA,0.19,NA,0.17,NA,0.13,NA,0.13
0a754be3089144e40c65d89bc2b5672a,Bacteria,1,NA,0.34,NA,0.34,NA,0.34,NA,0.34,NA,0.18
95715cf918b1e22085ecc2e662bc80b3,Bacteria,1,NA,0.64,NA,0.57,NA,0.23,NA,0.22,NA,0.19
9cbb44e404bbaa3097fb31b0295cb28e,Bacteria,1,Actinobacteria,0.82,Actinobacteria,0.82,NA,0.44,NA,0.25,NA,0.08
3508071c94762c7df8ca1ea319894144,Bacteria,1,NA,0.76,NA,0.42,NA,0.42,NA,0.26,NA,0.23
41b02b5f949921e6a0705db83c9da589,Bacteria,1,Firmicutes,1,Clostridia,1,Clostridiales,1,Clostridiaceae 1,1,Clostridium sensu stricto,1
274331ee021de8c07b85a044955f0ab0,Bacteria,1,NA,0.65,NA,0.65,NA,0.65,NA,0.65,NA,0.65
cd8acab374dea00ee309313aae766d1f,Bacteria,1,Firmicutes,0.91,Clostridia,0.82,Clostridiales,0.8,NA,0.71,NA,0.63
b105fe7bd94d3aef2a0ea81c0055bcca,Bacteria,1,NA,0.37,NA,0.37,NA,0.37,NA,0.37,NA,0.15
260bbeb344ab279597f7e3ea9db96e5c,Bacteria,1,NA,0.74,NA,0.7,NA,0.67,NA,0.41,NA,0.2
646cbd247e65a332debe1ff93f16560e,Bacteria,1,NA,0.43,NA,0.38,NA,0.38,NA,0.38,NA,0.34
934cfeb57c850eb622b0e1b9196c9f9d,Bacteria,1,Firmicutes,0.85,NA,0.71,NA,0.71,NA,0.71,NA,0.45
2d47d84a118a6c2193a6e8d767d519ef,Bacteria,1,Firmicutes,0.92,Clostridia,0.92,Clostridiales,0.92,Clostridiaceae 1,0.87,Sarcina,0.82
556395cc12e41bb43b2382d43eec1d65,Bacteria,1,Firmicutes,0.99,Clostridia,0.99,Clostridiales,0.99,Ruminococcaceae,0.93,NA,0.49
2cb5404eee7b9e81d2b1a8874ec295f0,Bacteria,0.96,NA,0.14,NA,0.14,NA,0.14,NA,0.14,NA,0.13
5cb99cddfb25fc4085721e9bd26b8bac,Bacteria,1,Firmicutes,1,Bacilli,1,Lactobacillales,1,Enterococcaceae,1,Enterococcus,1
74e0f710c4c3de6dd777065146e3293a,Bacteria,0.81,NA,0.08,NA,0.08,NA,0.08,NA,0.06,NA,0.06
ce4c6fc789bee6a4fcc96b66e4239426,Bacteria,0.95,NA,0.22,NA,0.14,NA,0.03,NA,0.03,NA,0.03
d4211fa376efac379e8e979732ef3607,Bacteria,0.99,NA,0.07,NA,0.04,NA,0.04,NA,0.02,NA,0.02
6a89d36cafe8b26712d4897a32d26f64,Bacteria,0.97,NA,0.41,NA,0.22,NA,0.14,NA,0.14,NA,0.12
3f948f2c612dd74b6bfd2fee196ecc8f,Bacteria,1,Proteobacteria,0.9,NA,0.55,NA,0.13,NA,0.12,NA,0.12
c3e6797aa31e8269bf190bbce9b477c0,Bacteria,0.97,NA,0.58,NA,0.5,NA,0.5,NA,0.39,NA,0.35
3d10160e7cf4deb1d685080fa67d30ec,Bacteria,1,Firmicutes,0.83,Clostridia,0.8,Clostridiales,0.8,NA,0.79,NA,0.32
9b1348fdf306b4d44ecbb59c5630a90f,Bacteria,1,Firmicutes,1,Clostridia,1,Clostridiales,1,Lachnospiraceae,1,NA,0.59
d946795cb739fc4478c302afe5f2bf03,Bacteria,1,Bacteroidetes,0.99,Bacteroidia,0.99,Bacteroidales,0.99,Prevotellaceae,0.82,NA,0.57
b36282d309a3b066665a1ae731e2e86c,Bacteria,1,Proteobacteria,0.8,Gammaproteobacteria,0.8,NA,0.66,NA,0.63,NA,0.63
367fa0e39c695f900854ae597379a4f7,Bacteria,1,NA,0.57,NA,0.27,NA,0.02,NA,0.02,NA,0.02
da1895bd432c5b5d827481eea0da7902,Bacteria,1,Firmicutes,0.94,Clostridia,0.93,Clostridiales,0.93,Ruminococcaceae,0.93,Oscillibacter,0.8
2e6ce2e8df331c6ce1a5fe8ef4df10f9,Bacteria,1,Firmicutes,0.99,Bacilli,0.96,Lactobacillales,0.96,NA,0.64,NA,0.49
8a02d07c5bddb6053d0997dd28c77026,Bacteria,1,Firmicutes,0.8,NA,0.53,NA,0.53,NA,0.53,NA,0.36
d26c9b65b68aa17aa0613b6307b657cc,Bacteria,1,NA,0.46,NA,0.32,NA,0.32,NA,0.22,NA,0.12
fb73a4df65135cd291e935df9431deb1,Bacteria,1,NA,0.37,NA,0.37,NA,0.37,NA,0.29,NA,0.23
276d101f6f1ec199f8c2169f88bd7d61,Bacteria,1,Firmicutes,1,Negativicutes,0.97,Selenomonadales,0.97,Veillonellaceae,0.97,NA,0.28
a3453651970ec3809a65af011f606f28,Bacteria,1,Firmicutes,0.87,Negativicutes,0.87,Selenomonadales,0.87,Acidaminococcaceae,0.87,Succiniclasticum,0.87
71101b1541f5afa030da037bb61c5844,Bacteria,1,NA,0.54,NA,0.47,NA,0.47,NA,0.25,NA,0.24
744061151ca67f5de3a4f864ba0e76c5,Bacteria,1,SR1,0.83,SR1_genera_incertae_sedis,0.83,SR1_genera_incertae_sedis,0.83,SR1_genera_incertae_sedis,0.83,SR1_genera_incertae_sedis,0.83
b781b51e2f50349815a538e911e908b7,Bacteria,1,Firmicutes,0.9,NA,0.45,NA,0.45,NA,0.45,NA,0.18
451f63c8eaebe94057ca61a9759c2f09,Bacteria,1,NA,0.64,NA,0.28,NA,0.28,NA,0.16,NA,0.15
8d5e2ab4c94ee3bd33e1db013ed5bf32,Bacteria,1,Firmicutes,0.88,Clostridia,0.88,Clostridiales,0.88,Lachnospiraceae,0.85,NA,0.44
a1a8a10f0f2a43e947a3b1c16c2d5ebf,Bacteria,1,NA,0.61,NA,0.14,NA,0.14,NA,0.06,NA,0.06
3edfba4118555e03bbbbff1339cba1b7,Bacteria,1,Bacteroidetes,1,Bacteroidia,0.99,Bacteroidales,0.99,Prevotellaceae,0.99,Prevotella,0.88
3e771e05f8aef16984bbbbaae6a9c517,Bacteria,1,NA,0.53,NA,0.33,NA,0.3,NA,0.19,NA,0.14
97d96f568d90ec1c4f1be3f9116a5632,Bacteria,1,Proteobacteria,0.81,NA,0.71,NA,0.18,NA,0.18,NA,0.18
f53ccb7353fb9f9779af86473a3e5bf5,Bacteria,1,Firmicutes,0.98,Clostridia,0.98,Clostridiales,0.98,NA,0.76,NA,0.64
34e7c97b26aa9598c4c8d712d31d9bc5,Bacteria,0.99,Bacteroidetes,0.82,Bacteroidia,0.82,Bacteroidales,0.82,NA,0.4,NA,0.34
413b601a5f236894acb0f0d03292d70e,Bacteria,1,NA,0.64,NA,0.62,NA,0.62,NA,0.6,NA,0.35
8910547d03bdfa8d41af56ea9b85e9ff,Bacteria,1,Firmicutes,0.91,Clostridia,0.8,NA,0.79,NA,0.14,NA,0.14
ab4b52fcbbb4c43a6d6e3f3fa48a1e46,Bacteria,1,Bacteroidetes,1,Bacteroidia,0.93,Bacteroidales,0.93,Porphyromonadaceae,0.8,NA,0.41
e478f84bcd185bd5bcfb1e49340635d6,Bacteria,1,NA,0.47,NA,0.45,NA,0.45,NA,0.39,NA,0.19
61166d4ba76a76fff4523d3ad6d5b777,Bacteria,1,Bacteroidetes,0.96,Bacteroidia,0.91,Bacteroidales,0.91,Prevotellaceae,0.8,NA,0.57
b3694838032b0ec5e37ac768090bdcf7,Bacteria,1,NA,0.72,NA,0.69,NA,0.4,NA,0.29,NA,0.13
2a7d7bae04a432c9fd60b5a24fe625e6,Bacteria,1,NA,0.2,NA,0.2,NA,0.2,NA,0.2,NA,0.16
363ae02a0edd65a054ec64709e706f82,Bacteria,1,Actinobacteria,0.95,Actinobacteria,0.95,Coriobacteriales,0.94,Coriobacteriaceae,0.94,NA,0.6
9258306a9a9e602a9691d1d6ba010e41,Bacteria,1,Firmicutes,0.8,NA,0.77,NA,0.77,NA,0.67,NA,0.37
963fc2be7b2c3bc369a9023866e36677,Bacteria,1,Bacteroidetes,0.91,NA,0.76,NA,0.76,NA,0.49,NA,0.29
0854115df23620f9d066e4884049328c,Bacteria,1,NA,0.7,NA,0.7,NA,0.7,NA,0.62,NA,0.62
053a6eb3075cbb942b4a762390692275,Bacteria,1,Bacteroidetes,1,Bacteroidia,1,Bacteroidales,1,Prevotellaceae,1,Prevotella,0.86
b3c23f7df86bc12bab52b586ec5870fa,Bacteria,1,Firmicutes,0.89,Clostridia,0.89,Clostridiales,0.89,Lachnospiraceae,0.88,NA,0.25
c7851d9df26f056cd0e10cdacd5f07db,Bacteria,1,Firmicutes,0.94,Clostridia,0.86,Clostridiales,0.86,NA,0.73,NA,0.4
f8f7ff7ce8919b9b398e9943a4b1dc29,Bacteria,1,Bacteroidetes,1,Bacteroidia,1,Bacteroidales,1,Prevotellaceae,0.97,Paraprevotella,0.95
996e0300ee7008bc1b34f9960d299d38,Bacteria,1,Bacteroidetes,1,Bacteroidia,1,Bacteroidales,1,NA,0.56,NA,0.45
ee33b8858146d7d233d71674990d3003,Bacteria,1,NA,0.73,NA,0.62,NA,0.18,NA,0.15,NA,0.13
f0934b2f55534b2ba72f6dd71e695a6f,Bacteria,1,Firmicutes,0.98,Clostridia,0.98,Clostridiales,0.98,Lachnospiraceae,0.91,NA,0.36
ad55e3f02b216ca4d6c29d75c542daba,Bacteria,1,Firmicutes,0.83,NA,0.69,NA,0.64,NA,0.5,NA,0.27
d94e1f5348f0f2af9f57a8112714cd6e,Bacteria,1,NA,0.78,NA,0.41,NA,0.31,NA,0.05,NA,0.05
b50ce3538b81d073d990f5d4fb8ccf89,Bacteria,1,NA,0.21,NA,0.18,NA,0.18,NA,0.18,NA,0.18
829f49d3723539f2c94baac44d9e8d8a,Bacteria,1,Firmicutes,0.99,Negativicutes,0.81,Selenomonadales,0.81,Veillonellaceae,0.81,NA,0.47
8fc872b5db44619c4ea119d9527fffcc,Bacteria,1,Firmicutes,0.99,Clostridia,0.96,Clostridiales,0.96,Ruminococcaceae,0.94,NA,0.68
f43166cdf8141b50718ae93c105cc943,Bacteria,1,NA,0.74,NA,0.74,NA,0.72,NA,0.72,NA,0.2
3f2a9cc62dc9e8bc3117d73657a73d8c,Bacteria,1,NA,0.73,NA,0.36,NA,0.35,NA,0.3,NA,0.12
c6ef6d695c2984a639cbff5ae57da2ee,Bacteria,1,Fibrobacteres,0.9,Fibrobacteria,0.9,Fibrobacterales,0.9,Fibrobacteraceae,0.9,Fibrobacter,0.9
bac97235c6ab3a76ba78a1053daf35c8,Bacteria,1,NA,0.54,NA,0.54,NA,0.54,NA,0.54,NA,0.54
39c64e9768f8cafdf53e9aaa1b64990b,Bacteria,1,Fibrobacteres,0.9,Fibrobacteria,0.9,Fibrobacterales,0.9,Fibrobacteraceae,0.9,Fibrobacter,0.9
7d784f99e7df8b85ffee4dce536562af,Bacteria,1,NA,0.79,NA,0.78,NA,0.76,NA,0.72,NA,0.21
6a78c89276c88ee58bc1bdc6c843376e,Bacteria,1,Firmicutes,0.84,Clostridia,0.82,Clostridiales,0.82,NA,0.71,NA,0.38
0fd7f5b5f4c2db408d802d9699b40ae0,Bacteria,1,Fibrobacteres,0.88,Fibrobacteria,0.88,Fibrobacterales,0.88,Fibrobacteraceae,0.88,Fibrobacter,0.88
1fdcec3bcef173bd5c916d370ff91fd9,Bacteria,1,Firmicutes,0.9,Bacilli,0.87,Lactobacillales,0.86,NA,0.49,NA,0.35
e973ccaa16fc1c51597893da1e875529,Bacteria,1,NA,0.61,NA,0.58,NA,0.23,NA,0.13,NA,0.13
c03da7327c161ae33f4f36fcf0295a5d,Bacteria,1,NA,0.25,NA,0.2,NA,0.19,NA,0.18,NA,0.07
2a9a94d71c11ffb2bbb9f32fb40b749e,Bacteria,1,NA,0.71,NA,0.63,NA,0.63,NA,0.63,NA,0.33
040d391a2033f3cdfbea589875311d09,Bacteria,1,Bacteroidetes,1,NA,0.79,NA,0.79,NA,0.71,NA,0.57
5dd4dc6882ab8ea638f8b89f6f649769,Bacteria,1,Fibrobacteres,0.93,Fibrobacteria,0.93,Fibrobacterales,0.93,Fibrobacteraceae,0.93,Fibrobacter,0.93
41dccd54849dcbc3ff53736d58681c5a,Bacteria,1,NA,0.11,NA,0.11,NA,0.11,NA,0.11,NA,0.11
9992abb8a003f958587608eb45693488,Bacteria,1,NA,0.13,NA,0.13,NA,0.13,NA,0.13,NA,0.13
38031241867857359cb42f56abda58fe,Bacteria,0.99,NA,0.31,NA,0.17,NA,0.16,NA,0.11,NA,0.08
22cd7ff0e50e8917dbdc497f5f3468c7,Bacteria,1,Tenericutes,0.97,Mollicutes,0.97,Anaeroplasmatales,0.97,Anaeroplasmataceae,0.97,Anaeroplasma,0.97
2abc0733a1b2329657a25b638fdb596d,Bacteria,1,Bacteroidetes,1,Bacteroidia,0.98,Bacteroidales,0.98,Prevotellaceae,0.98,Prevotella,0.89
c378e957dcc7b313b7f9ecb286dc7bc6,Bacteria,1,NA,0.61,NA,0.48,NA,0.48,NA,0.48,NA,0.21
47fe387cfa650914a9c52956699c7db0,Bacteria,1,NA,0.62,NA,0.34,NA,0.26,NA,0.11,NA,0.11
4f209d9a5a2d8fe667b0c4738ce9551a,Bacteria,0.99,NA,0.57,NA,0.36,NA,0.36,NA,0.18,NA,0.13
ed79692a41b0d8d04bcac4e6b9dcdd77,Bacteria,1,Firmicutes,0.97,Negativicutes,0.82,Selenomonadales,0.82,Veillonellaceae,0.81,NA,0.32
bbe74fb185652bd60e9ea063e4291c0e,Bacteria,0.98,NA,0.5,NA,0.4,NA,0.4,NA,0.38,NA,0.2
f1c6e0ab7e30381b547e27dac6e003a2,Bacteria,1,Firmicutes,0.93,Clostridia,0.93,Clostridiales,0.93,NA,0.77,NA,0.48
691da9091c4fed0e511746b258e42ee1,Bacteria,1,Firmicutes,1,Clostridia,1,Clostridiales,1,Lachnospiraceae,0.87,NA,0.31
b95dc879617952f23206851e9424c5c1,Bacteria,1,Proteobacteria,0.99,Gammaproteobacteria,0.99,Aeromonadales,0.88,Succinivibrionaceae,0.87,NA,0.72
21699c55fe97ff8874077fbe3176a15d,Bacteria,1,Firmicutes,0.97,Negativicutes,0.97,Selenomonadales,0.97,Acidaminococcaceae,0.97,Succiniclasticum,0.97
15d336344c263e723e34d8d209ef0068,Bacteria,0.99,NA,0.56,NA,0.52,NA,0.52,NA,0.5,NA,0.44
72791061d607b492978ceeba83608fc1,Bacteria,0.99,NA,0.7,NA,0.53,NA,0.49,NA,0.49,NA,0.48
c68cb3c61b3a088fb44e9278a0303966,Bacteria,1,Firmicutes,1,Negativicutes,1,Selenomonadales,1,Veillonellaceae,1,Allisonella,1
93575bb773f1073f036866431304b2f6,Bacteria,1,NA,0.77,NA,0.66,NA,0.66,NA,0.64,NA,0.19
895594142ed7c464888c0270e4b95234,Bacteria,1,NA,0.61,NA,0.51,NA,0.15,NA,0.15,NA,0.11
3a8d534b9da2c9642b13ad8ae6f95b17,Bacteria,1,Bacteroidetes,1,Bacteroidia,0.99,Bacteroidales,0.99,Prevotellaceae,0.99,Prevotella,0.98
833827664b640bc0fa1dfd199e1514ae,Bacteria,1,Firmicutes,0.94,Negativicutes,0.84,Selenomonadales,0.84,Veillonellaceae,0.83,NA,0.75
335c5287cc2c1483f69e9b7544b6d5f4,Bacteria,0.98,NA,0.47,NA,0.44,NA,0.44,NA,0.26,NA,0.14
5fbd886503f43e732fbae66266b57efe,Bacteria,1,NA,0.68,NA,0.19,NA,0.19,NA,0.19,NA,0.1
3c3960055faeee734b6612ad7441b9d4,Bacteria,1,Bacteroidetes,0.99,Bacteroidia,0.93,Bacteroidales,0.93,Prevotellaceae,0.81,NA,0.49
eb0621e717039781977dc3a6b28b9011,Bacteria,1,NA,0.62,NA,0.27,NA,0.27,NA,0.11,NA,0.11
e99744928b6b5ea3675b8b0e0249f7f9,Bacteria,1,Bacteroidetes,0.99,Bacteroidia,0.85,Bacteroidales,0.85,Prevotellaceae,0.83,NA,0.74
acdb7608cb939f737d5faf82ebc752ab,Bacteria,1,Proteobacteria,0.81,NA,0.78,NA,0.66,NA,0.66,NA,0.52
95bdd5d2fc7b322c0dc738c89ae1912f,Bacteria,1,NA,0.25,NA,0.25,NA,0.25,NA,0.25,NA,0.23
b936cee7f4ff8eee33146f07b875f6df,Bacteria,0.99,NA,0.56,NA,0.5,NA,0.49,NA,0.22,NA,0.22
90e5aa25b0fc691c31aa5cdd057efb41,Bacteria,1,NA,0.73,NA,0.55,NA,0.55,NA,0.52,NA,0.15
ad7574ba51a5b651d6e2e2f245ad2fe7,Bacteria,1,Lentisphaerae,0.82,Lentisphaeria,0.82,Victivallales,0.82,Victivallaceae,0.82,Victivallis,0.82
941841b8ea1ddcad10ef0b1e0f7b4c6d,Bacteria,1,Firmicutes,1,Erysipelotrichia,1,Erysipelotrichales,1,Erysipelotrichaceae,1,NA,0.72
19c9b4effaef6c8ea3ce4946d5b7f99b,Bacteria,1,Proteobacteria,0.97,Gammaproteobacteria,0.96,NA,0.67,NA,0.67,NA,0.64
e8be8c61ee2ace3a7b77c0fad93885b8,Bacteria,1,SR1,0.8,SR1_genera_incertae_sedis,0.8,SR1_genera_incertae_sedis,0.8,SR1_genera_incertae_sedis,0.8,SR1_genera_incertae_sedis,0.8
40d1865dd2e53c72d1ee4275be489dbe,Bacteria,1,NA,0.52,NA,0.52,NA,0.52,NA,0.52,NA,0.52
a0991fb2a9e2789e64535c06659b7190,Bacteria,1,NA,0.64,NA,0.58,NA,0.58,NA,0.19,NA,0.19
ff71ead96202f572d9e1ec07d8b4ae89,Bacteria,1,NA,0.58,NA,0.3,NA,0.3,NA,0.19,NA,0.19
5f2d0628a14e45224d5506dd8122a586,Bacteria,1,NA,0.75,NA,0.74,NA,0.74,NA,0.24,NA,0.07
35e2ad2e3f9587375bcb648b7055c287,Bacteria,1,NA,0.14,NA,0.13,NA,0.13,NA,0.13,NA,0.13
859b32b05b277af076c46c97e1ff3a5c,Bacteria,1,Firmicutes,0.96,Clostridia,0.96,Clostridiales,0.96,Ruminococcaceae,0.93,NA,0.4
ed6b48fdfc9c834779f22129bc2563a9,Bacteria,0.99,NA,0.68,NA,0.5,NA,0.33,NA,0.05,NA,0.04
f2e5ed7169b00ed8f216b00b3625b845,Bacteria,1,Bacteroidetes,0.94,Bacteroidia,0.92,Bacteroidales,0.92,Prevotellaceae,0.92,NA,0.58
d351a2328bd24f52e9c577829f9a7884,Bacteria,1,Bacteroidetes,0.81,NA,0.51,NA,0.51,NA,0.46,NA,0.06
520197bc8e703c32102e51dde3895aa3,Bacteria,1,NA,0.61,NA,0.61,NA,0.6,NA,0.6,NA,0.6
6075ff9a2e74b88fbbcebd0a7214e46f,Bacteria,1,NA,0.72,NA,0.29,NA,0.29,NA,0.04,NA,0.04
897f56cdbabb155c6c92db588ba9d0f6,Bacteria,1,NA,0.7,NA,0.58,NA,0.58,NA,0.12,NA,0.12
e6c3344f73c98bf1de8d954157cd5445,Bacteria,1,Planctomycetes,0.99,Planctomycetacia,0.98,Planctomycetales,0.98,Planctomycetaceae,0.98,NA,0.21
3c17ad6e52b3f090ad29e025e94b929c,Bacteria,1,Firmicutes,0.88,Bacilli,0.85,Lactobacillales,0.85,NA,0.5,NA,0.38
65e2e5b20ac8df149da5d3ec7b4f9609,Bacteria,1,NA,0.58,NA,0.56,NA,0.56,NA,0.21,NA,0.19
c14acc612b17ebe4421f6f4c26f3c6b3,Bacteria,1,Firmicutes,0.8,NA,0.77,NA,0.77,NA,0.47,NA,0.14
fbde7fe196bbd8084f332985d91e3c1f,Bacteria,1,Firmicutes,1,NA,0.58,NA,0.58,NA,0.58,NA,0.46
5f36c5e7e1eb2871dc20ec748ec4b7fd,Bacteria,1,Bacteroidetes,1,Bacteroidia,0.82,Bacteroidales,0.82,NA,0.56,NA,0.49
d4eea044408e595f50693a356a73c3bf,Bacteria,1,Tenericutes,0.93,Mollicutes,0.93,Anaeroplasmatales,0.93,Anaeroplasmataceae,0.93,Anaeroplasma,0.93
2a8173c7a9f64cda34dbd5f226ddfdc8,Bacteria,1,Synergistetes,0.99,Synergistia,0.99,Synergistales,0.99,Synergistaceae,0.99,Pyramidobacter,0.84
f053d306dec6ffbba165817c60979850,Bacteria,1,Bacteroidetes,0.85,NA,0.28,NA,0.28,NA,0.27,NA,0.21
59e7c20885005483b8ace07266166373,Bacteria,1,NA,0.75,NA,0.67,NA,0.67,NA,0.67,NA,0.23
2b50d4523723b00c15cec7c6eba70e23,Bacteria,1,Bacteroidetes,0.98,NA,0.74,NA,0.74,NA,0.62,NA,0.29
